emotion,content
1,收到了啊谢谢多的话不说了你回来了我们一起坐哈
1,夸你呢
1,好就这个了谢谢哈
1,DDOSsSSD哦谢谢下
1,反正好细噶
1,这个廷好
1,谢谢已经办好了
1,徐群你好
1,暫時冇謝謝你的回覆
1,谢谢你有那份心意就好
1,噢陪一条热舞前安师大饭刚回家开里面那不错自尊心
1,嗯嗯必须的
1,满意能
1,谢了哎
1,今天晚上的月光好美呢
1,我爱你真的好爱
1,嗯我知道啊
1,我会天天向上好好学习
1,率性而为也得为自己说的话负责做的事负责
1,哦哦谢谢啊
1,你要快乐
1,知道了物谢谢你
1,用得好快
1,那卖个萌吧
1,我们会支持你们的工作
1,一定有的
1,老公多吃点爱你想你
1,陈韵若陈每文爱的回归线最佳拍档
1,君行天下
1,我很爱你还爱你
1,嗯我爱你
1,满意评10十分
1,彻底好
1,我好想你嗯
1,哈哈是啊
1,好的快点哦
1,现在才明白注意饮食的重要了
1,比较急谢谢了
1,联通女孩好聪明中国天才在等待
1,哦哦哦好的吧
1,謝謝你的指示
1,幸福感哈哈
1,恭喜恭喜
1,嗯啊确定的
1,好吧待会给你10086个赞
1,哦哦好吧我试试谢谢哈
1,你好抚州
1,你好y
1,周围人可以
1,满足开通资格
1,感谢T26次车长在我吃早餐时侯将我丢失的手机捡回拾金不昧特别感谢
1,万分感谢
1,谢谢关心
1,爱情梦幻
1,好的谢谢你我没有问题了拜拜
1,超萌英雄
1,谢谢你这个是榜妈的话题AA
1,爱呀
1,好的谢谢AA第一次知道还能这么聊天AA怪不得有人调戏10086AA
1,我服了
1,谢谢la
1,嗯就这样了我刚刚的意见记得改进
1,我会放在心上的
1,麻烦您们了谢谢
1,牌子上写的晚点了不着急
1,谢谢B012
1,新年好张明琪
1,好美丽
1,不打扰你了
1,你好评
1,谢谢喔爱心
1,谢谢大家共同愉快
1,您好微笑
1,好的尽快给我反馈多谢
1,好好好你厉害你厉害
1,星期五节点30吴川人民发来贺电
1,哦哦好吧谢谢了
1,现己找到谢谢
1,是你们会挣钱
1,好了謝謝
1,哦好谢谢你了
1,我符合資格
1,你会有懂的那一天
1,感谢8606为我打抱不平谢谢
1,喔这样子吖好吧谢谢啦
1,我喜欢你谢谢
1,你尽量帮忙谢谢
1,祝你们新年快乐万事大吉事业有成
1,可以丫
1,你好杭州
1,2088你也愉快
1,邹庆香我爱你
1,三十岁拥有国内顶尖棋手棋力
1,我也爱你
1,炫魅广东
1,提出来开心啊
1,先不要了谢谢
1,恩恩谢谢你
1,待会给你点赞
1,这一步步的问题都有人回答太对了
1,beautiful
1,很好strongstrong
1,好的謝謝
1,好谢啦大笑
1,嗯嗯知道了谢谢你了
1,我爱你你对我很重要
1,所以喜欢啊
1,相伴多年感恩有你伴您一生一世流量赠送
1,L好吧好不好hbbvmnm健康好宝贝
1,哦懂了谢谢你啦AAAAAA
1,收到了舅舅谢啦
1,前赴后继
1,好当家龙归
1,今天服务很好
1,女汉子我喜欢
1,嗯好fx
1,已成功了
1,万达影城贴心服务
1,嗯好别的没什么了谢谢你
1,没有我你解开这个密码得老高兴了
1,创新
1,p明白了p
1,这个可以啊
1,祝贺11周年纪念
1,哦没事了谢谢你
1,没有了感谢感谢
1,贵公司客服太好了
1,中国好券商
1,想念jj9
1,海尔电气很好DDD
1,宝贝好想你哦老板发什么了啊
1,好的明白了谢谢客服小姐姐微笑
1,木有了谢谢你
1,那好等你们好消息
1,您好镇江
1,好的就这样了
1,霸气
1,非常满意谢谢你
1,謝謝你AA
1,收到谢谢程姐
1,祝福语
1,ヾAAAA有美女
1,好搞笑D
1,明白了谢谢你微笑
1,希望能够满意
1,希望你给力点
1,哦好吧谢了
1,你好吗13629557844
1,哦去注意安全
1,这个活动很暖心也是东航对会员的心意无论是否中奖今生都注定与你同行
1,幸福群山
1,知道謝謝
1,给你打满分
1,尊敬联通公司您好请帮我开通5元流量费好吗谢谢
1,恩额好
1,我已经收到了谢谢哈
1,好吧就这样吧希望有用咯谢谢
1,这回还差不多OK那就拭目以待吧
1,我爱你小E
1,好难得我遇见了你还那么喜欢你
1,继续努力吧
1,什么都行你做主
1,我需要加油包
1,OKThanksbye
1,谢谢啊已经收到
1,谢谢东莞联通工号4061
1,前两天我测了网速不错的
1,aa我们从自然手上收到的最大礼o物就是生命p
1,您辛苦了咖啡
1,是的信息无误
1,亲爱的我永远爱你直到我死为止爱你张可
1,今晚要中奖
1,推荐一个月租比较低的
1,我想开通一个打长途便宜的业务
1,我有个法宝了
1,好吧谢谢你的
1,服务周到A
1,轮胎优惠
1,把今天扣的话费退回来
1,实惠的流量包月
1,微笑微笑微笑微笑微笑
1,哈哈哈哈哈哈哈哈哈哈哈哈
1,我知道呢好像换18的比较划算是吗
1,那行吧我去营业厅办理吧感谢您
1,有什么好的套餐推荐呢
1,谢谢服务很好
1,流量年包推荐
1,多谢下次约您
1,百年好合永结同心
1,哦没事了谢谢你啊
1,你长得帅吗
1,ok了谢谢
1,乐趣事实上学了解到了极点儿背后来才有可能吗
1,OK明白多谢了
1,怎么换话费谢谢你
1,嗨辛苦了我叫王志辉你也给我你名字吧
1,推荐一只股票明天入手的
1,谢谢配合款已收
1,哦哦好没事了
1,我祝小和节日快乐
1,你真好我爱死你了
1,没事哈下次注意哦
1,不用谢我还谢谢你呢
1,没有什么事了谢谢亲
1,好的那我知道了
1,保存茶叶的冰柜请推荐一款谢谢
1,好太感谢了
1,好的谢谢答复很满意
1,行不急
1,好你还记得我吗
1,真佛山风景优美吗
1,好的收到今天给你发货
1,昂你太客气了
1,好尽快解决吧谢谢
1,款已收到谢谢老陈
1,给我一个完美的解释
1,那你看我可爱吗
1,以上都没有问题
1,好谢谢哈辛苦了
1,噢那好吧不需要了谢谢哦
1,哦哦好把
1,明天可以
1,是不是我打电话效率更高
1,嗯这个哟知道
1,谢谢你哦刚刚不小心退出了
1,谢谢你哈辛苦你了
1,不错不错谢谢你
1,明白謝
1,我爱你很爱你
1,恩谢了
1,您好评
1,你可以下班了回去洗洗睡吧
1,非常感谢AAAAAAAA
1,谢谢你的夸奖
1,好的886
1,我就喜欢你
1,哦家庭网那个我明白了
1,我买票成功了哈
1,当初我是符合条件才申请的
1,OK谢谢你请问你是妹纸还是男孩AAAAAA
1,请你们重视
1,还不错你呢
1,晚安我爱你小E
1,可以好好聊天
1,他昨天来看了一下冰箱然后说是好着了
1,哦好的谢谢哦
1,哎呀我越来越喜欢你啦
1,我十分满意
1,款項已收到謝謝
1,木有了谢谢拜拜
1,谢谢您的耐心解答
1,萌妹子
1,我一直心情不错
1,你好益阳
1,我的车没问题定损是0
1,缤纷欢乐
1,好的谢谢收到了
1,我会注意的谢谢啦
1,你给我讲个笑话好不好
1,创新ye
1,谢谢102
1,那就帮我办理了吧谢啦
1,他显示的是成功了
1,很萌哒
1,好的谢谢你麻烦你现在帮我把88元套餐改成58元的套餐吧感谢
1,你今天心情也不错呀嘿嘿
1,谢谢vb
1,那我打電話謝謝
1,你好哈尔滨
1,喔我太爱你了
1,謝謝你我只是想你們明白這樣的短信才有用讓人方便
1,谢谢我就想明天能把三者的车提出来就行
1,O我没事别担心我没事别担心
1,那好吧下个月不会扣费就行谢谢
1,那就好了
1,我愿意当兵
1,小王你好钱已收到谢谢
1,还是38元的套餐好
1,怎么网络那么美呢
1,其实你主那你就该主个平静主个放心那才算你会干而有良心
1,到我问您了但是你要答应
1,睡觉咯爱你
1,谢谢提醒了
1,哦好88
1,好的谢谢我去试试
1,CXYE谢谢
1,霞你中午在休息吗你是我的选择我好想飞到你身边用抱你
1,谢谢明天联系
1,紫霞你好你好
1,是啊我们都还年轻
1,运动感给面子
1,噢噢这样谢谢了
1,哦没关系的
1,不用为我效劳了谢谢
1,好的谢
1,绑定银行卡成功奖励
1,我已经参加成功了
1,好想和你在一起我很爱你
1,那我喜欢用那个
1,没有不文明啊
1,哈哈哈哈P过的就是不一样好多了
1,暂时没了多谢了
1,好点
1,收到了谢谢合作愉快
1,尊敬的客户你好很感谢你对我的支持谢谢祝你一生平安
1,没有了谢谢你祝你生活愉快
1,没事了吃饭去了
1,你好帮我取消影视休闲村的业务谢谢
1,呵呵呵呵多谢关心
1,可以享受414元的赠送话费吗
1,蒽好的谢谢
1,喜欢看你睡觉的样孑
1,我设备没问题
1,请问可以提升额度吗
1,哦那就安心做
1,我看福田伽途im8看起来不错哦
1,你好我现在可以接电话了
1,不敢辛苦啦辛苦啦谢谢谢谢
1,十年寒窗无人问一朝成名露锋芒哥加油高考顺利
1,网络没问题吖
1,亲爱的收到了
1,呵呵想你
1,支持GPR
1,好的感谢是不是订成功之后要把手机上的数据漫游那开关打开啊谢谢
1,你好在哇
1,你好请你帮我订一个两元加油包
1,看过了可以办理
1,我们做朋友吧
1,好的我知道了谢谢你们了
1,希望我一觉醒来能收到你神一般的回复
1,哦哦那我明白了谢谢
1,小和机器人你好大方啊这样行吗
1,看什么书最搞笑
1,你好我刚才订机票成功了怎么取票
1,对不起那条信息我还没写完不过我太感谢你了
1,别的也可以啊
1,已经到赞啦
1,陈荣裕我爱你
1,温柔就行在哪有你
1,现在办这个的话有什么优惠吗
1,Funnysubfunction
1,的确认清醒着重视
1,见有在那里上班我好想你啊
1,这么牛
1,你好好人啊切
1,芭芭拉的快乐
1,沒有了謝謝你的回答
1,我输入的名字肯定是对的
1,微笑你好
1,你好吧
1,我可以对自己承诺给
1,放心吧给你1000086个都没问题
1,求美女帮我查一下流量
1,解决税务风险
1,你好铁岭
1,嗯嗯谢谢你有就发信息告诉我我才能去报名安装
1,我要去嗨13976999767
1,我想订二大一小三张票怎么订更优惠
1,恢复以前的就好
1,好吧好吧谢谢你了
1,行那没问题了
1,无其他谢谢你
1,好谢谢你赞
1,收到收到谢谢啊谢谢
1,我夜和你高兴
1,这样好的谢谢啊
1,朋友家移动网从来没有故障
1,谢谢了签名发自我的OPPO智能手机
1,嗯好谢谢我再去考虑考虑
1,滴滴大橙卡怎么那么优惠
1,早餐免费
1,好的谢谢了哟
1,谢谢你的声音很好听
1,总台好
1,你好噢
1,已收到谢了哈
1,好了呢谢谢
1,有了你在移动业务办起来顺心多了
1,芳芳爱你
1,小和劳动节快乐
1,好吧谢谢你五一快乐拜
1,谢谢哈我收到了
1,在线等谢谢
1,我还有好多钱
1,好的很好谢谢
1,退房点评抽奖抽到个护眼灯
1,适合
1,还是移动客服好起码可以聊天
1,讲个笑话乐呵乐呵
1,你们的服务用户很满意
1,快乐咯哦
1,哦明天谢谢啦
1,好啦没事啦住一起亲亲亲亲
1,美女我是问夜间流量
1,幸运
1,目前这个是最优惠的吗
1,也祝您生活愉快
1,你好请您帮我取消除了月租外的一切流量谢谢
1,只有坚持才能有希望
1,好LL88
1,我觉得办理年包比较优惠
1,谢谢答疑
1,老叶收到您十五万元20130926日前还您李鸿鹏谢谢了
1,Mercedesme我的奔驰谢谢你
1,微笑谢谢解答
1,Notanymorethankyoubye
1,照片看了长的很漂亮看起来很思文很文静
1,会的谢谢你
1,我每次打10086后都有评价十分满意的
1,大哥我来送钱了刚才我激动了
1,我刚刚买的票都已经付款成功
1,你们都辛苦了
1,你喜欢做什么
1,然后看到有额外7G送又有了想申请的欲望
1,谢谢可以在线预约吗
1,没有了没事了
1,噢噢好的那帮我换38的
1,还有几天呢你亲我一下好不好真想你搂着我睡
1,我要你亲亲
1,我爱王妍
1,已经没有问题了刚在忙谢谢
1,我的账单分期成功能参加领包包活动吗
1,现在应该没问题了把我
1,来个帅哥
1,我已退伍十年了如今去当民兵还行
1,想你的夜
1,OOK微i1t笑
1,哈哈刚刚收到一个短信给你看看
1,没事了谢谢您
1,我好幸福你呢
1,我很幸福
1,爱我吧ET
1,收到谢谢嫂子
1,好真好真真好
1,恩对
1,好的谢谢了玫瑰
1,我只在乎你
1,我爱你
1,你好我家洗碗机装好了
1,谢谢老铁
1,常湘雨是个宝
1,放心我理了
1,谢谢辛苦了玫瑰
1,哦哦好的了解了
1,谢谢喽
1,松江有店好的我知道了
1,哦晓得
1,我懂了谢谢哦
1,没有了谢谢等我话费到账再取消如果取消不了再找你好吧
1,现在华润可以
1,嗯好的我回去看看吧
1,可以介绍两个好股票给我吗
1,那我下个月还可以订那个套餐吗微笑
1,都有中奖
1,兄弟钱已经收到谢谢啦怎么这么见外撒零钱都转过来啦
1,怎么我在网上看到人家地区的移动卡有几G的价格相当实惠
1,是吗那就可以了
1,你好在干嘛我很想你咯
1,中国网速这么好了
1,以前一直都可以哦
1,说的笑话开心下
1,机上优选座位
1,就非常漂5
1,暂时没有啦先咨询下先谢谢哈
1,王姐你好钱我收到谢谢谢谢
1,我要帮助
1,哦小和我还有个问题想请教下你的点解你这么温柔的
1,这样可以的是吗
1,吃好
1,优先使用100M的吗
1,那些曾经让你哭的事情总有一天你会笑着说出来
1,好的谢谢你的耐心解答
1,车子已经定损成功了车子也修好了
1,用不完会永久保存
1,省电
1,你好我在这里
1,确定了微笑
1,你好赠送300MB本地流量不要啦广州市这边用不上谢谢
1,蒽蒽好孩子
1,明白謝謝你
1,你的信息我收到了谢谢你
1,哪天去营业厅送手抓饼给你们啊
1,好几人都会
1,呵呵每次都中这个我月我比上个月超出40了2次机会哦
1,哎问个简单的
1,噢我知道了谢谢你
1,话落d啦系啦系啦哩到啊好舒服啊继续啦
1,了赠送5元话费劵
1,给数据我才是我的爱
1,巾帼英雄
1,哈哈99丨
1,我给你鼓掌
1,谢谢你尹老板房租己收到收据可到小店取
1,谢谢新年快乐
1,有好
1,哦谢
1,喜欢nvcg
1,他们您好欢迎使用10010
1,速度可以
1,现在车险有优惠吗
1,嗯嗯谢谢你啦工作辛苦啦
1,没有其它问题谢谢
1,thankyoubye
1,好最好了
1,我们恋爱吧
1,无可取代
1,香
1,省内都可以用就可以了
1,4g飞享套餐5折优惠
1,我想发财
1,没了谢谢你哟
1,見到啦Thankyou
1,我获得520大奖
1,小和你最美
1,小海值得信赖售后服务好
1,显示下期还款金额就是成功啦
1,高铁优惠
1,那个升档4G套餐最高送180元话费
1,水强我现在感觉好多了谢谢你安慰我
1,采纳nvo你
1,这里离家很近很方便
1,阿琳你好我收到汇款短信了这次应该收到了谢谢麻烦你了
1,好吧麻烦您了没问题了
1,谢谢有需要我的提问
1,谢谢我这卡还有没有其他的优惠政策
1,谢谢没什么了
1,你好绑定的手机号换了怎么修改呢谢谢
1,请问我最近开通了什么服务帮我查询一下谢谢
1,哦你真好
1,您好电脑宽带有什么优惠
1,追梦赤子心
1,好的谢谢祝你五一愉快
1,点赞可以
1,手牵手走过这一生
1,现在升级飞享套餐是有话费赠送咯是吗
1,老婆今早不给你打电话了手机快没话费了爱你老婆
1,真心的漂亮
1,你好丶
1,410002LOVE努力加油
1,没问题了強強
1,我感谢没有这个金额授权
1,没啦么么哒
1,哥我收到了谢谢我会努力赚钱早点还你
1,那这里发给我看一下吧谢啦
1,你好现在可以升级吗
1,哦到8月我再申请谢啦
1,好那我懂了谢谢哈
1,已经很久没用了现在取消就可以了
1,祝你早上愉快
1,自大吉
1,我现在订了一张一号的机票如果改签可方便
1,好拜拜晚安
1,谢谢你的帮助哈祝你五一快乐
1,感谢你拜
1,温馨提示
1,好吧暂时吧并把所有业务取消谢谢你
1,我对福田伽途的售后非常满意
1,搵到多謝
1,谢谢你的短信13030167661
1,你鼓舞了我
1,这样啊OK没事了
1,这句还不错吗呵呵O
1,我想办理上网比较划算的
1,不用了哦知道你们需要赞哦
1,我爱他廖俊杰
1,嗯好的AA
1,新年好请问有人在吗
1,你好安庆
1,服务赞
1,Likely
1,哦那我明白了
1,不用了没有什么需要了谢谢
1,学子无忧
1,清中又多一个沙湖人去读准备同你侄女庆祝吧
1,了謝謝
1,要好听的歌曲
1,有心了
1,那谢谢你就这样
1,你在我心中永远是最美孙青唱的
1,中奖啦
1,老公是我刚才取了两千昨晚给校长打电话了他说可以
1,最上面那个有效期是明天幸好刚刚在微信上兑换了
1,已收到5万谢谢
1,萨瓦那汽车现在有什么优惠政策么
1,我要保养了
1,幸福美丽绽放
1,没其他的了谢谢了
1,好的谢谢哈没有其他了
1,我爱你P
1,哦哦好的谢谢
1,速度越快越好啊
1,那行了
1,好的已找到谢谢
1,情满校园
1,长风破浪会有时直挂云帆济沧海
1,好了我懂了
1,没有了多谢了
1,做个好梦晚安
1,没关系已经炒得很好了
1,好的我清楚了
1,虽然解决不了也谢谢你哈
